Id,District
401190109024003,1
401190109024004,1
401190109024005,1
401190109024006,1
401190109024007,1
401190109024008,1
401190109024009,1
401190109024010,1
401190109024011,1
401190109024012,1
401190109024013,1
401190109024027,1
401190109024028,1
401190110011098,1
401190110011099,1
401190110011100,1
401190110011101,1
401190110011102,1
401190110011103,1
401190110011104,1
401190110011105,1
401190110011106,1
401190110011107,1
401190110011108,1
401190110011109,1
401190110011110,1
401190110011111,1
401190110011112,1
401190110011113,1
401190110011114,1
401190110011115,1
401190110011116,1
401190110011117,1
401190110011118,1
401190110012000,1
401190110012001,1
401190110012002,1
401190110012003,1
401190110012004,1
401190110012005,1
401190110012006,1
401190110012007,1
401190110012008,1
401190110012009,1
401190110012010,1
401190110012011,1
401190110012012,1
401190110012013,1
401190110012014,1
401190110012015,1
401190110012016,1
401190110012017,1
401190110012018,1
401190110012019,1
401190110012020,1
401190110012021,1
401190110012022,1
401190110012023,1
401190110012024,1
401190110012025,1
401190110012026,1
401190110012027,1
401190110012028,1
401190110012029,1
401190110012030,1
401190110012031,1
401190110012032,1
401190110012033,1
401190110012034,1
401190110012035,1
401190110012036,1
401190110012037,1
401190110012038,1
401190110012039,1
401190110012040,1
401190110012041,1
401190110012042,1
401190110012043,1
401190110012044,1
401190110012045,1
401190110012046,1
401190110012047,1
401190110012048,1
401190110012049,1
401190110012050,1
401190110012051,1
401190110012052,1
401190110012053,1
401190110012054,1
401190110012055,1
401190110012056,1
401190110012057,1
401190110012058,1
401190110012059,1
401190110012060,1
401190110012061,1
401190110012062,1
401190110012063,1
401190110012064,1
401190110012065,1
401190110012066,1
401190110012067,1
401190110012068,1
401190110012069,1
401190110012070,1
401190110012071,1
401190110012072,1
401190110012073,1
401190110012074,1
401190110012075,1
401190110012076,1
401190110012077,1
401190110012078,1
401190110012079,1
401190110012080,1
401190110012081,1
401190110012082,1
401190110012083,1
401190110012084,1
401190110012085,1
401190110012086,1
401190110012087,1
401190110012088,1
401190110012089,1
401190110012090,1
401190110012091,1
401190110012092,1
401190110012093,1
401190110012094,1
401190110012095,1
401190110012096,1
401190110012098,1
401190110012099,1
401190110012100,1
401190110012101,1
401190110012102,1
401190110012103,1
401190110012104,1
401190110012105,1
401190110012106,1
401190110012107,1
401190110012108,1
401190110012109,1
401190110012110,1
401190110012111,1
401190110012112,1
401190110012113,1
401190110012114,1
401190110012115,1
401190110012116,1
401190110012117,1
401190110012118,1
401190110012119,1
401190110012120,1
401190110012123,1
401190110012125,1
401190110012126,1
401190110012127,1
401190110012128,1
401190110012129,1
401190110012130,1
401190110012131,1
401190110012132,1
401190110012133,1
401190110012134,1
401190110012137,1
401190110012138,1
401190110012139,1
401190110012140,1
401190110012141,1
401190110012142,1
401190110012143,1
401190110012144,1
401190110012145,1
401190110012146,1
401190110012147,1
401190110012148,1
401190110012149,1
401190110012154,1
401190110012155,1
401190110012156,1
401190110012157,1
401190110012158,1
401190110012159,1
401190110012160,1
401190110012161,1
401190110012162,1
401190110012163,1
401190110012164,1
401190110012165,1
401190110012166,1
401190110012167,1
401190110012168,1
401190110012169,1
401190110012170,1
401190110012171,1
401190110012172,1
401190110012173,1
401190110012174,1
401190110012175,1
401190110012176,1
401190110012177,1
401190110012178,1
401190110012180,1
401190110012181,1
401190110021026,1
401190110022014,1
401190110022015,1
401190110022017,1
401190110022063,1
401190110022064,1
401190101024019,1
401190102021015,1
401190102021016,1
401190102022013,1
401190103002000,1
401190103002001,1
401190103002009,1
401190103002010,1
401190103002011,1
401190103002012,1
401190103002013,1
401190103002014,1
401190103002015,1
401190103002016,1
401190104001000,1
401190104001001,1
401190104001013,1
401190104001014,1
401190105011004,1
401190105011005,1
401190105011006,1
401190105011007,1
401190105011008,1
401190105011009,1
401190105011010,1
401190105011044,1
401190105011045,1
401190105011046,1
401190105011047,1
401190105021000,1
401190105021001,1
401190105021002,1
401190105021003,1
401190105021004,1
401190105021005,1
401190105021006,1
401190105021007,1
401190105021008,1
401190105021009,1
401190105021010,1
401190105021011,1
401190105021012,1
401190105021013,1
401190105021014,1
401190105031000,1
401190105031001,1
401190105031002,1
401190105031003,1
401190105031004,1
401190105031005,1
401190105031006,1
401190105031007,1
401190105031008,1
401190105031009,1
401190105031010,1
401190105031011,1
401190105031012,1
401190105031013,1
401190105031014,1
401190105031015,1
401190105031016,1
401190105031017,1
401190105031018,1
401190105031019,1
401190105031020,1
401190105031021,1
401190105031022,1
401190105032000,1
401190105032001,1
401190105032002,1
401190105032003,1
401190105032004,1
401190105032005,1
401190105032006,1
401190105032007,1
401190105032008,1
401190105032009,1
401190105032010,1
401190105032011,1
401190105032012,1
401190105032013,1
401190105032014,1
401190105032015,1
401190105032016,1
401190105032017,1
401190105032018,1
401190105032019,1
401190105032020,1
401190105032021,1
401190105032022,1
401190105032023,1
401190105032024,1
401190105032025,1
401190105032026,1
401190105032027,1
401190105032028,1
401190107001006,1
401190107001007,1
401190107001008,1
401190107001009,1
401190107001010,1
401190107001011,1
401190107001016,1
401190107001017,1
401190107001018,1
401190107001019,1
401190107001020,1
401190107001021,1
401190107001037,1
401190107002000,1
401190107002001,1
401190107002002,1
401190107002015,1
401190107002016,1
401190107002017,1
401190107002018,1
401190107002019,1
401190107002020,1
401190107002028,1
401190107002029,1
401190107002030,1
401190107002031,1
401190107002039,1
401190107001038,1
401190107001039,1
401190107001040,1
401190107001041,1
401190107001045,1
401190107001046,1
401190107001053,1
401190107001054,1
401190107001055,1
401190107001056,1
401190107001057,1
401190107001058,1
401190107001059,1
401190107001060,1
401190107001061,1
401190107002050,1
401190107002051,1
401190107002052,1
401190107002053,1
401190107002054,1
401190107002055,1
401190107002056,1
401190107002057,1
401190107002059,1
401190107002060,1
401190107002061,1
401190107002062,1
401190107002063,1
401190107002064,1
401190107002065,1
401190107002066,1
401190107002067,1
401190107002069,1
401190107002070,1
401190107002073,1
401190107002074,1
401190107002075,1
401190107002077,1
401190107002078,1
401190107002080,1
401190107002081,1
401190107002082,1
401190107003000,1
401190107003001,1
401190107003002,1
401190107003003,1
401190107003004,1
401190107003005,1
401190107003006,1
401190107003007,1
401190107003008,1
401190107003009,1
401190107003010,1
401190107003011,1
401190107003012,1
401190107003013,1
401190107003014,1
401190107003015,1
401190107003016,1
401190107003017,1
401190107003018,1
401190107003019,1
401190107003020,1
401190107003021,1
401190107003022,1
401190107003023,1
401190107003024,1
401190107003025,1
401190107003026,1
401190107003027,1
401190107003028,1
401190107003029,1
401190107003030,1
401190107003031,1
401190112001000,1
401190112001001,1
401190112001002,1
401190112001003,1
401190112001004,1
401190112001005,1
401190112001006,1
401190112001007,1
401190112001008,1
401190112001009,1
401190112001010,1
401190112001011,1
401190112001012,1
401190112001013,1
401190112001017,1
401190112001018,1
401190112001019,1
401190112001020,1
401190112001021,1
401190112001022,1
401190112001023,1
401190112001024,1
401190112001025,1
401190112001026,1
401190112001027,1
401190112001028,1
401190112001029,1
401190112001030,1
401190112001031,1
401190112001032,1
401190112001033,1
401190112001034,1
401190112001035,1
401190112001036,1
401190112001037,1
401190112001038,1
401190112001039,1
401190112001040,1
401190112001041,1
401190112001042,1
401190112001043,1
401190112001044,1
401190112001045,1
401190112001046,1
401190112001047,1
401190112001048,1
401190112001049,1
401190112001050,1
401190112001051,1
401190112001052,1
401190112001053,1
401190112001054,1
401190112001055,1
401190112001056,1
401190112001057,1
401190112001058,1
401190112001059,1
401190112001060,1
401190112001061,1
401190112001062,1
401190112001063,1
401190112001064,1
401190112001065,1
401190112001066,1
401190112001067,1
401190112001068,1
401190112001069,1
401190112001070,1
401190112001071,1
401190112001072,1
401190112001079,1
401190112001080,1
401190112001081,1
401190112001082,1
401190112001083,1
401190112001084,1
401190112001085,1
401190112001086,1
401190112001087,1
401190112001088,1
401190112001089,1
401190112001090,1
401190112001091,1
401190112001092,1
401190112001093,1
401190112001094,1
401190112001095,1
401190112001096,1
401190112001097,1
401190112001098,1
401190112001099,1
401190112001100,1
401190112001101,1
401190112001102,1
401190112001103,1
401190112001104,1
401190112001105,1
401190112001106,1
401190112001107,1
401190112001108,1
401190112001109,1
401190112001110,1
401190112001111,1
401190112001112,1
401190112001113,1
401190112001114,1
401190112001115,1
401190112001116,1
401190112001117,1
401190112001118,1
401190112001119,1
401190112002000,1
401190112002001,1
401190112002002,1
401190112002003,1
401190112002004,1
401190112002005,1
401190112002006,1
401190112002007,1
401190112002008,1
401190112002009,1
401190112002010,1
401190112002011,1
401190112002012,1
401190112002013,1
401190112002014,1
401190112002015,1
401190112002016,1
401190112002017,1
401190112002018,1
401190112002019,1
401190112002020,1
401190112002021,1
401190112002022,1
401190112002023,1
401190112002024,1
401190112002025,1
401190112002026,1
401190112002027,1
401190112002028,1
401190112002029,1
401190112002030,1
401190112002031,1
401190112002032,1
401190112002033,1
401190112002034,1
401190112002035,1
401190112002036,1
401190112002037,1
401190112002038,1
401190112002039,1
401190112002040,1
401190112002041,1
401190112002042,1
401190112002043,1
401190112002044,1
401190112002045,1
401190112002046,1
401190112002047,1
401190112002048,1
401190112002049,1
401190112002050,1
401190112002051,1
401190112002052,1
401190112002053,1
401190112002054,1
401190112002055,1
401190112002056,1
401190112002057,1
401190112002058,1
401190112003000,1
401190112003001,1
401190112003002,1
401190112003003,1
401190112003004,1
401190112003005,1
401190112003006,1
401190112003007,1
401190112003008,1
401190112003009,1
401190112003010,1
401190112003011,1
401190112003012,1
401190112003013,1
401190112003014,1
401190112003015,1
401190112003016,1
401190112003017,1
401190112003018,1
401190112003019,1
401190112003020,1
401190112003021,1
401190112003022,1
401190112003023,1
401190112003024,1
401190112003025,1
401190112003026,1
401190112003027,1
401190112003028,1
401190112003029,1
401190112003030,1
401190112003031,1
401190112003032,1
401190112003033,1
401190112003034,1
401190112003035,1
401190112003036,1
401190112003037,1
401190112003038,1
401190112003039,1
401190112003040,1
401190112003041,1
401190112003042,1
401190112003043,1
401190112003044,1
401190112003045,1
401190112003046,1
401190112003047,1
401190112003048,1
401190112003049,1
401190112003050,1
401190112003051,1
401190112003052,1
401190112003053,1
401190112003054,1
401190112003055,1
401190112003056,1
401190112003057,1
401190112003058,1
401190112003059,1
401190112003060,1
401190112003061,1
401190112003062,1
401190112003063,1
401190112003064,1
401190112003065,1
401190112003066,1
401190113011000,1
401190113011005,1
401190113011006,1
401190113011007,1
401190113011008,1
401190113011009,1
401190113011010,1
401190113011011,1
401190113011015,1
401190113011016,1
401190113011019,1
401190113011020,1
401190111012144,1
401190111012145,1
401190111012147,1
401190111012148,1
401190111012151,1
401190111012152,1
401190111012153,1
401190111012154,1
401190111012155,1
401190111012156,1
401190111012157,1
401190111012158,1
401190111012166,1
401190111012167,1
401190111014006,1
401190111014007,1
401190111014008,1
401190111014009,1
401190111014010,1
401190111014014,1
401190107002003,1
401190107002004,1
401190107002005,1
401190107002006,1
401190107002007,1
401190107002008,1
401190107002009,1
401190107002010,1
401190107002011,1
401190107002012,1
401190107002013,1
401190107002014,1
401190107002021,1
401190107002022,1
401190107002023,1
401190107002024,1
401190107002025,1
401190107002026,1
401190107002027,1
401190107002032,1
401190107002033,1
401190107002034,1
401190107002035,1
401190107002045,1
401190107002046,1
401190107002047,1
401190107002048,1
401190107002049,1
401190107002058,1
401190107002076,1
401190108001000,1
401190108001001,1
401190108001002,1
401190108001003,1
401190108001004,1
401190108001005,1
401190108001006,1
401190108001007,1
401190108001008,1
401190108001009,1
401190108001010,1
401190108001011,1
401190108001012,1
401190108001013,1
401190108001014,1
401190108001015,1
401190108001016,1
401190108001017,1
401190108001018,1
401190108001019,1
401190108001020,1
401190108001021,1
401190108001022,1
401190108001023,1
401190108001024,1
401190108001025,1
401190108001026,1
401190108001027,1
401190108001028,1
401190108001029,1
401190108001030,1
401190108001031,1
401190108001032,1
401190108001033,1
401190108001034,1
401190108001035,1
401190108002000,1
401190108002001,1
401190108002002,1
401190108002003,1
401190108002004,1
401190108002005,1
401190108002006,1
401190108002007,1
401190108002008,1
401190108002009,1
401190108002010,1
401190108002011,1
401190108002012,1
401190108002013,1
401190108002014,1
401190108002015,1
401190108002016,1
401190108002017,1
401190108002018,1
401190108002019,1
401190108002020,1
401190108002021,1
401190108002022,1
401190108002023,1
401190108002024,1
401190108002025,1
401190108002026,1
401190108002027,1
401190108002028,1
401190108002029,1
401190108002030,1
401190108002031,1
401190108002032,1
401190108002033,1
401190108003000,1
401190108003001,1
401190108003002,1
401190108003007,1
401190108003008,1
401190108003009,1
401190108003010,1
401190108003014,1
401190108003015,1
401190108003016,1
401190108003017,1
401190108003018,1
401190108003019,1
401190101011022,1
401190101011023,1
401190101011024,1
401190101011025,1
401190101011026,1
401190101011027,1
401190101011028,1
401190101011029,1
401190101011030,1
401190101011031,1
401190101011032,1
401190101011033,1
401190101011034,1
401190101011040,1
401190101011041,1
401190101011044,1
401190101011055,1
401190101011057,1
401190101011058,1
401190101011059,1
401190101011060,1
401190101011061,1
401190101011062,1
401190101011063,1
401190101011064,1
401190101011065,1
401190101011066,1
401190101011067,1
401190101011068,1
401190101011069,1
401190101011070,1
401190101011071,1
401190101012000,1
401190101012001,1
401190101012002,1
401190101012003,1
401190101012004,1
401190101012005,1
401190101012006,1
401190101012007,1
401190101012008,1
401190101012009,1
401190101012010,1
401190101012011,1
401190101012012,1
401190101012013,1
401190101012014,1
401190101012015,1
401190101012016,1
401190101013008,1
401190101013009,1
401190101021000,1
401190101021001,1
401190101021002,1
401190101021003,1
401190101022000,1
401190101022001,1
401190101022002,1
401190101022003,1
401190101022004,1
401190101022005,1
401190101022006,1
401190101022007,1
401190101022008,1
401190101022009,1
401190101022010,1
401190101024005,1
401190113021008,1
401190113021009,1
401190113021010,1
401190113021011,1
401190113021012,1
401190113021013,1
401190113021014,1
401190113021015,1
401190113021016,1
401190113021017,1
401190113021018,1
401190113021021,1
401190113021022,1
401190113022025,1
401190113022026,1
401190113022031,1
401190113022032,1
401190113022033,1
401190113022034,1
401190113022035,1
401190113022036,1
401190113022037,1
401190113022038,1
401190113022041,1
401190113022042,1
401190113022043,1
401190113022044,1
401190113022045,1
401190113022046,1
401190113022047,1
401190113022048,1
401190113022049,1
401190113022050,1
401190113022051,1
401190113022052,1
401190113022053,1
401190113022054,1
401190113022055,1
401190113022056,1
401190113022057,1
401190113022058,1
401190113022059,1
401190113022060,1
401190113022061,1
401190113023034,1
401190113023036,1
401190113023037,1
401190113023038,1
401190113023039,1
401190113023040,1
401190113023041,1
401190113023042,1
401190113023043,1
401190113023044,1
401190113023045,1
401190113023046,1
401190113023047,1
401190113023048,1
401190113023049,1
401190113023050,1
401190113023051,1
401190113023052,1
401190113023053,1
401190113023054,1
401190113023055,1
401190113023056,1
401190113023057,1
401190113023058,1
401190113023059,1
401190113023060,1
401190113023061,1
401190113023062,1
401190113023063,1
401190113023064,1
401190113023065,1
401190113023066,1
401190114004011,1
401190114004014,1
401190114004015,1
401190114004016,1
401190114004017,1
401190114004018,1
401190114004021,1
401190114004022,1
401190114004023,1
401190114004024,1
401190114004025,1
401190114004026,1
401190114004027,1
401190114004028,1
401190114004029,1
401190114004030,1
401190114004031,1
401190114004032,1
401190114004033,1
401190114004034,1
401190114004035,1
401190114004036,1
401190114004037,1
401190114004038,1
401190114004039,1
401190114004040,1
401190114004041,1
401190114004043,1
401190114004044,1
401190114004045,1
401190114004046,1
401190114004047,1
401190114004048,1
401190114004049,1
401190114004050,1
401190114004051,1
401190114004052,1
401190114004053,1
401190114004054,1
401190114004055,1
401190114004056,1
401190114004057,1
401190114004058,1
401190114004059,1
401190114004060,1
401190114004065,1
401190111031053,1
401190111031054,1
401190111031057,1
401190111031058,1
401190111031059,1
401190111031063,1
401190111031064,1
401190111031065,1
401190111031066,1
401190111031067,1
401190111031068,1
401190111031069,1
401190111031071,1
401190111031075,1
401190111031076,1
401190111031077,1
401190111031078,1
401190111031079,1
401190111031080,1
401190111031088,1
401190111032011,1
401190111032012,1
401190111032016,1
401190111032017,1
401190111032018,1
401190111032021,1
401190111032022,1
401190111032023,1
401190111032024,1
401190111032025,1
401190111032026,1
401190111032027,1
401190111041002,1
401190111041003,1
401190111041004,1
401190111041005,1
401190111041006,1
