Id,District
401230893001027,1
401230893001028,1
401230893001031,1
401230893001032,1
401230893001033,1
401230893001034,1
401230893001035,1
401230893001040,1
401230893001044,1
401230887002008,1
401230887002009,1
401230887002010,1
401230887002011,1
401230887002012,1
401230887002013,1
401230887002015,1
401230887002016,1
401230887002017,1
401230887002018,1
401230887002019,1
401230887002020,1
401230887002021,1
401230887002022,1
401230887002023,1
401230887002024,1
401230887002025,1
401230887002026,1
401230887002027,1
401230887002028,1
401230887002029,1
401230887002030,1
401230887002031,1
401230887002032,1
401230887002033,1
401230887002034,1
401230887002035,1
401230887002036,1
401230887002037,1
401230887002038,1
401230887002039,1
401230887002040,1
401230887002041,1
401230887002042,1
401230887002043,1
401230887002047,1
401230887002048,1
401230887002049,1
401230887002050,1
401230887002051,1
401230887002052,1
401230887002053,1
401230887002054,1
401230887002055,1
401230887002056,1
401230887002057,1
401230887002058,1
401230887002059,1
401230887002060,1
401230887002061,1
401230887002062,1
401230887002063,1
401230887002064,1
401230887002065,1
401230887002066,1
401230887002067,1
401230887002068,1
401230887002069,1
401230887002070,1
401230887002071,1
401230887002072,1
401230887002073,1
401230887002074,1
401230887002075,1
401230887002076,1
401230887002077,1
401230887002081,1
401230887002082,1
401230887003000,1
401230887003001,1
401230887003002,1
401230887003003,1
401230887003004,1
401230887003005,1
401230887003006,1
401230887003007,1
401230887003008,1
401230887003009,1
401230887003010,1
401230887003011,1
401230887003012,1
401230887003013,1
401230887003014,1
401230887003015,1
401230887003016,1
401230887003017,1
401230887003018,1
401230887003019,1
401230887003020,1
401230887003021,1
401230887003022,1
401230887003023,1
401230887003024,1
401230887003025,1
401230887003026,1
401230887003027,1
401230887003028,1
401230887003029,1
401230887003030,1
401230887003031,1
401230887003032,1
401230887003033,1
401230887003034,1
401230887003035,1
401230887003036,1
401230887003037,1
401230887003038,1
401230887003039,1
401230887003040,1
401230887003041,1
401230887003042,1
401230887003043,1
401230887003044,1
401230887003045,1
401230887003046,1
401230887003047,1
401230887003048,1
401230887003049,1
401230887003050,1
401230887003051,1
401230887003052,1
401230887003053,1
401230887003054,1
401230887003055,1
401230887003056,1
401230887003057,1
401230887003058,1
401230887003059,1
401230887003060,1
401230887003061,1
401230887003062,1
401230887003063,1
401230887003064,1
401230887003065,1
401230890001003,1
401230890001005,1
401230890001006,1
401230890001008,1
401230890001010,1
401230890001011,1
401230890001012,1
401230890001013,1
401230890001014,1
401230890001015,1
401230890001016,1
401230890001017,1
401230890001018,1
401230890001019,1
401230890001020,1
401230890001021,1
401230890001022,1
401230890001023,1
401230890001024,1
401230890001025,1
401230890001026,1
401230890001027,1
401230890001028,1
401230890001029,1
401230890001030,1
401230890001033,1
401230890001034,1
401230890001035,1
401230890001036,1
401230890001037,1
401230890001038,1
401230890001039,1
401230890001050,1
401230890002000,1
401230890002001,1
401230890002002,1
401230890002003,1
401230890002004,1
401230890002005,1
401230890002006,1
401230890002007,1
401230890002008,1
401230890002009,1
401230890002010,1
401230890002011,1
401230890002012,1
401230890002013,1
401230890002014,1
401230890002018,1
401230895981014,1
401230895981015,1
401230895981016,1
401230895981017,1
401230895981018,1
401230895981019,1
401230895981020,1
401230895981021,1
401230895981022,1
401230895981023,1
401230895981024,1
401230895981055,1
401230895981056,1
401230895981061,1
401230895981062,1
401230895981066,1
401230895981067,1
401230895981068,1
401230895981069,1
401230895981070,1
401230895981072,1
401230895981073,1
401230895981074,1
401230895981079,1
401230895981082,1
401230895981084,1
401230895981085,1
401230895981086,1
401230895981087,1
401230895981088,1
401230895981089,1
401230895981090,1
401230895981091,1
401230895983033,1
401230895983034,1
401230895983035,1
401230895983036,1
401230895983037,1
401230895983038,1
401230895983048,1
401230895982014,1
401230895982015,1
401230895982016,1
401230895982017,1
401230895982018,1
401230895982019,1
401230895982020,1
401230895982021,1
401230895982033,1
401230895982034,1
401230895982035,1
401230895982036,1
401230895982037,1
401230895982038,1
401230895982039,1
401230895982040,1
401230895982041,1
401230895982042,1
401230895982043,1
401230895982044,1
401230895982045,1
401230895982046,1
401230895982047,1
401230895982048,1
401230895982049,1
401230895982050,1
401230895982051,1
401230895982055,1
401230895982056,1
401230895982057,1
401230895982058,1
401230895982059,1
401230895982060,1
401230895982061,1
401230895982062,1
401230895982063,1
401230895982064,1
401230895982065,1
401230895982066,1
401230895982067,1
401230895982068,1
401230895982069,1
401230895982070,1
401230895982071,1
401230895982072,1
401230895982082,1
401230895982083,1
401230895982084,1
401230895982091,1
401230895982092,1
401230895982093,1
401230895982097,1
401230895982098,1
401230895982099,1
401230895983011,1
401230895983017,1
401230895983020,1
401230895983044,1
401230895983045,1
401230895983046,1
401230895983047,1
401230890002024,1
401230890002025,1
401230890002026,1
401230890002027,1
401230890002028,1
401230890002029,1
401230890002030,1
401230890002031,1
401230890002032,1
401230890002033,1
401230890002034,1
401230890002035,1
401230890002036,1
401230890002037,1
401230890002038,1
401230890002039,1
401230890002040,1
401230890002041,1
401230890002042,1
401230890002043,1
401230890002044,1
401230890002045,1
401230890002046,1
401230890002047,1
401230890002048,1
401230890002049,1
401230890002050,1
401230890002051,1
401230890002052,1
401230890002053,1
401230890002054,1
401230890003010,1
401230890003013,1
401230890003019,1
401230891001045,1
401230891001072,1
401230891001076,1
401230891001077,1
401230891001078,1
401230895982029,1
401230895982030,1
401230895982031,1
401230895982032,1
401230895982052,1
401230895982053,1
401230895982054,1
401230895982073,1
401230895982074,1
401230895982075,1
401230895982076,1
401230895982077,1
401230895982078,1
401230895982079,1
401230895982080,1
401230895982081,1
401230895982085,1
401230895982086,1
401230895982087,1
401230895982088,1
401230895982089,1
401230895982090,1
401230895982094,1
401230895982095,1
401230895982096,1
401230895982100,1
401230895982101,1
401230886001010,1
401230886001011,1
401230886001012,1
401230886001042,1
401230886001043,1
401230886001044,1
401230886001045,1
401230886001046,1
401230886001048,1
401230886001049,1
401230886001050,1
401230886003014,1
401230886003015,1
401230886003050,1
401230886003051,1
401230888011000,1
401230888011001,1
401230888011003,1
401230888011004,1
401230888011005,1
401230888011006,1
401230888011007,1
401230888011008,1
401230888011009,1
401230888011010,1
401230888011011,1
401230888011012,1
401230888011013,1
401230888011014,1
401230888011015,1
401230888011016,1
401230888011017,1
401230888011018,1
401230888011019,1
401230888011020,1
401230888011021,1
401230888011022,1
401230888011023,1
401230888011024,1
401230888011025,1
401230888011026,1
401230888011027,1
401230888011028,1
401230888011034,1
401230888011048,1
401230888013000,1
401230888013001,1
401230888013002,1
401230888013003,1
401230888013004,1
401230888013009,1
401230888013011,1
401230888013015,1
401230888013016,1
401230888013017,1
401230888021000,1
401230888021001,1
401230888021002,1
401230888021003,1
401230888021004,1
401230888021007,1
401230888021008,1
401230888021009,1
401230888021010,1
401230888021011,1
401230888021012,1
401230888021013,1
401230888021014,1
401230888021015,1
401230888021016,1
401230888021017,1
401230888021018,1
401230888021019,1
401230888021020,1
401230888021021,1
401230888021027,1
401230888021028,1
401230888021031,1
401230888021033,1
401230888021034,1
401230888021035,1
401230888021036,1
401230888021037,1
401230888021038,1
401230888021039,1
401230888021042,1
401230888021043,1
401230888021044,1
401230888021045,1
401230888021046,1
401230888021047,1
401230888021048,1
401230888021049,1
401230888021050,1
401230888021051,1
401230888021052,1
401230889001015,1
401230889001016,1
401230889001017,1
401230886002014,1
401230886002015,1
401230886002016,1
401230886002017,1
401230886002018,1
401230886002019,1
401230886002020,1
401230886002021,1
401230886002022,1
401230886002023,1
401230886002024,1
401230886002025,1
401230886002026,1
401230886002027,1
401230886002028,1
401230886002029,1
401230886002030,1
401230886002031,1
401230886002032,1
401230886002043,1
401230886002044,1
401230886002045,1
401230886002046,1
401230886002047,1
401230886002048,1
401230886002049,1
401230886002050,1
401230886002051,1
401230886002052,1
401230886002053,1
401230886002054,1
401230886002055,1
401230886002056,1
401230886002074,1
401230886002075,1
401230886002076,1
401230886002077,1
401230886002078,1
401230886002079,1
401230886002080,1
401230886002081,1
401230886002082,1
401230886002083,1
401230886002084,1
401230886002085,1
401230886002088,1
401230886002089,1
401230886002090,1
401230886002091,1
401230886002092,1
401230886002093,1
401230886002094,1
401230886002033,1
401230886002034,1
401230886002035,1
401230886002036,1
401230886002037,1
401230886002038,1
401230886002039,1
401230886002040,1
401230886002041,1
401230886002042,1
401230886002057,1
401230886002058,1
401230886002059,1
401230886002060,1
401230886002061,1
401230886002062,1
401230886002063,1
401230886002064,1
401230886002065,1
401230886002066,1
401230886002067,1
401230886002068,1
401230886002069,1
401230886002070,1
401230886002071,1
401230886002072,1
401230886002073,1
401230886002086,1
401230886002087,1
401230886003000,1
401230886003001,1
401230886003002,1
401230886003003,1
401230886003004,1
401230886003005,1
401230886003006,1
401230886003007,1
401230886003008,1
401230886003009,1
401230886003010,1
401230886003011,1
401230886003012,1
401230886003013,1
401230886003016,1
401230886003017,1
401230886003018,1
401230886003019,1
401230886003020,1
401230886003021,1
401230886003022,1
401230886003023,1
401230886003024,1
401230886003025,1
401230886003026,1
401230886003027,1
401230886003028,1
401230886003029,1
401230886003030,1
401230886003031,1
401230886003032,1
401230886003033,1
401230886003034,1
401230886003035,1
401230886003036,1
401230886003037,1
401230886003038,1
401230886003039,1
401230886003040,1
401230886003041,1
401230886003042,1
401230886003043,1
401230886003044,1
401230886003045,1
401230886003046,1
401230886003047,1
401230886003048,1
401230886003049,1
401230886003052,1
401230886003053,1
401230886003054,1
401230886003055,1
401230886003056,1
401230886003057,1
401230895981000,1
401230895981001,1
401230895981002,1
401230895981003,1
401230895981004,1
401230895981005,1
401230895981006,1
401230895981007,1
401230895981008,1
401230895981009,1
401230895981010,1
401230895981011,1
401230895981012,1
401230895981013,1
401230895981071,1
401230895981076,1
401230895981077,1
401230895981078,1
401230895981080,1
401230895981081,1
401230895981083,1
401230895981092,1
401230895981093,1
401230895981094,1
401230888021005,1
401230888021006,1
401230888021022,1
401230888021023,1
401230888021024,1
401230888021025,1
401230888021026,1
401230888021029,1
401230888021030,1
401230888021032,1
401230888021040,1
401230888021041,1
401230888022000,1
401230888022001,1
401230888022002,1
401230888022003,1
401230888022004,1
401230888022005,1
401230888022006,1
401230888022007,1
401230888022008,1
401230888022009,1
401230888022010,1
401230888022011,1
401230888022012,1
401230888022013,1
401230888022014,1
401230888022015,1
401230888022016,1
401230888022017,1
401230888022018,1
401230888022019,1
401230888022020,1
401230888022021,1
401230888022022,1
401230888022023,1
401230888022024,1
401230888022025,1
401230888022026,1
401230888022027,1
401230888022028,1
401230888022029,1
401230888022030,1
401230888022031,1
401230888022032,1
401230888022033,1
401230888022034,1
401230888022035,1
401230888022036,1
401230888022037,1
401230888022038,1
401230888022039,1
401230888022040,1
401230888022041,1
401230888022059,1
401230888022062,1
401230888022063,1
401230888022064,1
401230888022065,1
401230888022066,1
401230888022067,1
401230888022068,1
401230890001000,1
401230890001001,1
401230890001002,1
401230890001004,1
401230890001009,1
401230896001116,1
401230896001127,1
401230896001128,1
401230896001131,1
401230896001132,1
401230896001133,1
401230896001134,1
401230896001143,1
401230896001144,1
401230896001147,1
401230896001148,1
401230896001154,1
401230896001155,1
401230896001156,1
401230896001157,1
401230896001158,1
401230896001159,1
401230896001160,1
401230896001161,1
401230896001162,1
401230896001163,1
401230896001164,1
401230896001165,1
401230896001166,1
401230896001167,1
401230896001168,1
401230896001169,1
401230896001170,1
401230896001171,1
401230896001172,1
401230896001173,1
401230896001174,1
401230896001175,1
401230896001176,1
401230896001177,1
401230896001178,1
401230896001179,1
401230896001180,1
401230896001181,1
401230896001182,1
401230896001183,1
401230896001184,1
401230896001185,1
401230896001186,1
401230896001188,1
401230896001189,1
401230896001190,1
401230896001191,1
401230896002000,1
401230896002002,1
401230896002003,1
401230896002004,1
401230896002005,1
401230896002006,1
401230896002007,1
401230896002008,1
401230896002009,1
401230896002010,1
401230896002011,1
401230896002012,1
401230896002013,1
401230896002014,1
401230896002015,1
401230896002016,1
401230896002017,1
401230896002018,1
401230896002019,1
401230896002020,1
401230896002021,1
401230896002022,1
401230896002023,1
401230896002024,1
401230896002025,1
401230896002026,1
401230896002027,1
401230896002028,1
401230896002029,1
401230896002030,1
401230896002031,1
401230896002032,1
401230896002033,1
401230896002034,1
401230896002035,1
401230896002036,1
401230896002037,1
401230896002038,1
401230896002039,1
401230896002040,1
401230896002041,1
401230896002042,1
401230896002043,1
401230896002044,1
401230896002045,1
401230896002046,1
401230896002047,1
401230896002048,1
401230896002049,1
401230896002050,1
401230896002051,1
401230896002052,1
401230896002053,1
401230896002054,1
401230896002055,1
401230896002056,1
401230896002057,1
401230896002058,1
401230896002059,1
401230896002060,1
401230896002061,1
401230896002062,1
401230896002063,1
401230896002064,1
401230896002065,1
401230896002066,1
401230896002067,1
401230896002068,1
401230896002069,1
401230896002070,1
401230896002071,1
401230896002072,1
401230896002073,1
401230896002074,1
401230896002075,1
401230896002076,1
401230896002077,1
401230896002078,1
401230896002079,1
401230896002080,1
401230886001009,1
401230886001013,1
401230886001014,1
401230886001015,1
401230886001016,1
401230886001017,1
401230886001018,1
401230886001019,1
401230886001020,1
401230886001021,1
401230886001022,1
401230886001023,1
401230886001024,1
401230886001025,1
401230886001026,1
401230886001027,1
401230886001028,1
401230886001029,1
401230886001030,1
401230886001031,1
401230886001032,1
401230886001033,1
401230886001034,1
401230886001035,1
401230886001036,1
401230886001037,1
401230886001038,1
401230886001039,1
401230886001040,1
401230886001041,1
401230886001047,1
401230886001051,1
401230886001052,1
401230886001053,1
401230886001054,1
401230886001055,1
401230886001056,1
401230886001057,1
401230886001058,1
401230886001059,1
401230886001062,1
401230886001063,1
401230886001064,1
401230886001065,1
401230886001066,1
401230886001067,1
401230886001068,1
401230886001069,1
401230886001070,1
401230886001071,1
401230886001072,1
401230886001073,1
401230886001074,1
401230887001000,1
401230887001001,1
401230887001002,1
401230887001003,1
401230887001004,1
401230887001005,1
401230887001006,1
401230887001007,1
401230887001008,1
401230887001009,1
401230887001010,1
401230887001011,1
401230887001012,1
401230887001013,1
401230887001014,1
401230887001015,1
401230887001018,1
401230887001019,1
401230887001020,1
401230887001021,1
401230887001022,1
401230887001026,1
401230887001027,1
401230887001034,1
401230887001035,1
401230887001040,1
401230887001041,1
401230887001044,1
401230887001045,1
401230895981025,1
401230895981026,1
401230895981027,1
401230895981028,1
401230895981029,1
401230895981030,1
401230895981031,1
401230895981032,1
401230895981033,1
401230895981034,1
401230895981035,1
401230895981036,1
401230895981037,1
401230895981038,1
401230895981039,1
401230895981040,1
401230895981041,1
401230895981042,1
401230895981043,1
401230895981044,1
401230895981045,1
401230895981046,1
401230895981047,1
401230895981048,1
401230895981049,1
401230895981050,1
401230895981051,1
401230895981052,1
401230895981053,1
401230895981054,1
401230895981057,1
401230895981058,1
401230895981059,1
401230895981060,1
401230895981064,1
401230895981065,1
401230895981075,1
401230895983000,1
401230895983001,1
401230895983002,1
401230895983003,1
401230895983004,1
401230895983005,1
401230895983006,1
401230895983007,1
401230895983008,1
401230895983009,1
401230895983010,1
401230895983013,1
401230895983014,1
401230895983015,1
401230895983016,1
401230895983018,1
401230895983019,1
401230895983021,1
401230895983022,1
401230895983023,1
401230895983024,1
401230895983025,1
401230895983026,1
401230895983027,1
401230895983052,1
401230895983053,1
401230886001000,1
401230886001001,1
401230886001002,1
401230886001003,1
401230886001004,1
401230886001005,1
401230886001006,1
401230886001007,1
401230886001008,1
401230886001060,1
401230886001061,1
401230886002000,1
401230886002001,1
401230886002002,1
401230886002003,1
401230886002004,1
401230886002005,1
401230886002006,1
401230886002007,1
401230886002008,1
401230886002009,1
401230886002010,1
401230886002011,1
401230886002012,1
401230886002013,1
401230886002095,1
401230886004000,1
401230886004001,1
401230886004002,1
401230886004003,1
401230886004004,1
401230886004005,1
401230886004006,1
401230886004007,1
401230886004008,1
401230886004009,1
401230886004010,1
401230886004011,1
401230886004012,1
401230886004013,1
401230886004014,1
401230886004015,1
401230886004016,1
401230886004017,1
401230886004018,1
401230886004019,1
401230886004020,1
401230886004021,1
401230886004022,1
401230886004023,1
401230886004024,1
401230886004025,1
401230886004026,1
401230886004027,1
401230886004028,1
401230886004029,1
401230886004030,1
401230886004031,1
401230886004032,1
401230886004033,1
401230886004034,1
401230886004035,1
401230886004036,1
401230886004037,1
401230886004038,1
401230886004039,1
401230886004040,1
401230886004041,1
401230886004042,1
401230886004043,1
401230886004044,1
